track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
4,KLIX20200503_122754_V06,74.144,0.065,410.567,288.970,17.217,-89.250,30.385,8608.406,55557.770,20200503_072754
1,KLIX20200504_111259_V06,0.069,0.255,242.730,286.623,16.831,-90.123,30.397,8415.520,29405.725,20200504_061259
1,KLIX20200504_111957_V06,7.036,0.132,244.541,285.893,24.901,-90.114,30.400,12450.305,28612.690,20200504_061957
1,KLIX20200505_122825_V06,76.327,0.181,23.034,290.630,30.870,-91.266,30.371,15434.872,138562.087,20200505_072825
1,KLIX20200505_123524_V06,83.310,0.111,24.544,289.580,38.508,-91.258,30.376,19254.220,137826.678,20200505_073524
1,KLIX20200507_112230_V06,12.003,0.093,255.835,482.429,39.907,-90.053,29.514,19953.447,93849.552,20200507_062230
1,KLIX20200510_104053_V06,-27.370,0.265,172.597,401.647,2.803,-90.485,29.877,1401.733,81491.708,20200510_054053
1,KLIX20200511_111957_V06,12.404,0.162,406.576,335.095,15.698,-89.272,30.177,7849.207,56102.842,20200511_061957
2,KLIX20200511_114124_V06,33.854,0.137,391.296,361.468,20.435,-89.352,30.059,10217.318,55030.081,20200511_064124
2,KLIX20200512_112331_V06,16.657,0.067,29.297,428.187,45.871,-91.225,29.751,22935.623,149760.022,20200512_062331
2,KLIX20200512_113207_V06,25.257,0.109,30.040,431.130,55.347,-91.221,29.738,27673.305,150061.304,20200512_063207
