track_id,filename,from_sunrise,det_score,x,y,r,lon,lat,radius,geo_dist,local_time
8,KTYX20221219_134727_V06,75.201,0.111,374.083,62.761,14.004,-75.212,44.822,7002.155,124268.514,20221219_084727
2,KTYX20221222_122535_V06,-8.261,0.099,35.748,272.232,49.934,-77.324,43.869,24967.131,132853.319,20221222_072535
2,KTYX20221222_123218_V06,-1.544,0.120,35.591,271.529,58.659,-77.325,43.872,29329.521,132968.765,20221222_073218
2,KTYX20221222_123900_V06,5.156,0.069,40.232,262.574,58.301,-77.297,43.913,29150.571,131225.294,20221222_073900
2,KTYX20221222_124543_V06,11.872,0.086,48.897,256.948,61.955,-77.244,43.939,30977.645,127383.244,20221222_074543
2,KTYX20221222_125225_V06,18.572,0.075,55.121,257.912,69.348,-77.205,43.935,34674.077,124234.596,20221222_075225
2,KTYX20221222_130547_V06,31.939,0.079,59.271,252.525,74.952,-77.180,43.960,37475.961,122683.039,20221222_080547
2,KTYX20221222_131250_V06,38.989,0.144,62.668,257.409,83.826,-77.158,43.938,41913.015,120561.775,20221222_081250
3,KTYX20221222_133355_V06,60.072,0.152,32.513,187.403,48.476,-77.355,44.250,24237.860,145109.772,20221222_083355
3,KTYX20221222_134056_V06,67.089,0.310,33.169,182.543,53.518,-77.351,44.272,26758.960,145769.593,20221222_084056
3,KTYX20221222_134758_V06,74.122,0.060,31.704,163.041,39.300,-77.363,44.360,19649.914,150615.992,20221222_084758
1,KTYX20221228_131327_V06,37.463,0.089,61.190,240.362,96.273,-77.169,44.015,48136.730,123072.080,20221228_081327
2,KTYX20221228_133144_V06,55.746,0.081,26.669,269.948,38.935,-77.381,43.878,19467.396,137489.087,20221228_083144
1,KTYX20221229_120627_V06,-29.753,0.121,26.365,439.944,28.164,-77.361,43.114,14081.963,153671.874,20221229_070627
1,KTYX20221229_121308_V06,-23.069,0.070,25.669,439.819,34.545,-77.365,43.114,17272.619,153953.664,20221229_071308
1,KTYX20221231_122450_V06,-11.675,0.164,29.296,406.004,51.019,-77.347,43.267,25509.659,145359.415,20221231_072450
4,KTYX20221231_130843_V06,32.208,0.159,300.139,304.025,14.110,-75.679,43.738,7055.161,2013.909,20221231_080843
5,KTYX20221231_131729_V06,40.975,0.081,39.686,518.752,41.152,-77.270,42.760,20575.773,170011.364,20221231_081729
