track_id,filename,sweep_idx,sweep_angle,count_scaling,n_roost_pixels,n_overthresh_pixels,n_animals
3,KTYX20220213_121133_V06,7,2.417,1.200,7009,0,0.772
3,KTYX20220213_121133_V06,8,3.120,1.200,7016,0,1.110
3,KTYX20220213_121133_V06,9,3.999,1.200,7022,0,0.776
3,KTYX20220213_121813_V06,0,0.483,1.200,23386,0,171.999
3,KTYX20220213_121813_V06,2,0.879,1.200,23391,0,51.736
3,KTYX20220213_121813_V06,4,1.318,1.200,23395,0,9.944
3,KTYX20220213_121813_V06,6,1.802,1.200,11698,0,1.539
3,KTYX20220213_121813_V06,7,2.417,1.200,11708,0,1.461
3,KTYX20220213_121813_V06,8,3.120,1.200,11716,0,1.291
3,KTYX20220213_121813_V06,9,3.999,1.200,11737,0,1.322
3,KTYX20220213_122453_V06,0,0.483,1.200,9605,0,73.927
3,KTYX20220213_122453_V06,2,0.879,1.200,9605,0,8.007
3,KTYX20220213_122453_V06,4,1.318,1.200,9604,0,0.740
3,KTYX20220213_122453_V06,6,1.802,1.200,4809,0,0.572
3,KTYX20220213_122453_V06,7,2.417,1.200,4808,0,1.115
3,KTYX20220213_122453_V06,8,3.120,1.200,4812,0,0.573
5,KTYX20220215_130128_V06,0,0.483,1.200,15031,27,62672.529
5,KTYX20220215_130128_V06,2,0.879,1.200,15041,0,16802.578
5,KTYX20220215_130128_V06,4,1.318,1.200,15039,0,583.031
5,KTYX20220215_130128_V06,6,1.802,1.200,7522,0,5.950
2,KTYX20220218_131847_V06,0,0.483,1.200,18080,0,5832.561
2,KTYX20220218_131847_V06,2,0.879,1.200,18078,0,435.317
2,KTYX20220218_131847_V06,4,1.318,1.200,18093,0,13.672
1,KTYX20220219_121227_V06,0,0.483,1.200,20303,15,74923.655
1,KTYX20220219_121227_V06,2,0.879,1.200,20308,0,8151.144
1,KTYX20220219_121227_V06,4,1.318,1.200,20310,0,142.660
1,KTYX20220219_121227_V06,6,1.802,1.200,10156,0,20.250
1,KTYX20220219_121803_V06,0,0.483,1.200,25466,82,145762.855
1,KTYX20220219_121803_V06,2,0.879,1.200,25471,5,26134.145
1,KTYX20220219_121803_V06,4,1.318,1.200,25481,0,401.905
1,KTYX20220219_121803_V06,6,1.802,1.200,12747,0,96.156
1,KTYX20220219_122323_V06,0,0.483,1.200,29755,105,161839.411
1,KTYX20220219_122323_V06,2,0.879,1.200,29759,8,38987.397
1,KTYX20220219_122323_V06,4,1.318,1.200,29769,0,684.751
1,KTYX20220219_122323_V06,6,1.802,1.200,14882,0,40.395
1,KTYX20220219_122842_V06,0,0.483,1.200,32031,107,191873.922
1,KTYX20220219_122842_V06,2,0.879,1.200,32045,15,39903.774
